Date,Open,Close,High,Low
03/03/2016,5.12,5.12,5.15,5.1
04/03/2016,5.12,5.12,5.15,5.1
08/03/2016,5.12,5.12,5.15,5.1
09/03/2016,5.12,5.12,5.15,5.1
10/03/2016,5.12,5.12,5.15,5.1
11/03/2016,5.12,5.11,5.15,5.1
14/03/2016,5.11,5.11,5.15,5.1
15/03/2016,5.11,5.11,5.15,5.1
16/03/2016,5.11,5.11,5.15,5.1
17/03/2016,5.11,5.11,5.15,5.1
18/03/2016,5.11,5.1,5.15,5.1
21/03/2016,5.1,5.1,5.15,5.1
22/03/2016,5.1,5.1,5.15,5.1
23/03/2016,5.1,5.1,5.15,5.1
24/03/2016,5.1,5.1,5.15,5.1
29/03/2016,5.1,5.1,5.15,5.1
30/03/2016,5.1,5.1,5.15,5.1
31/03/2016,5.1,5.1,5.15,5.1
01/04/2016,5.1,5.1,5.15,5.1
04/04/2016,5.1,5.1,5.15,5.1
05/04/2016,5.1,5.1,5.15,5.1
06/04/2016,5.1,5.1,5.15,5.1
07/04/2016,5.1,5.1,5.15,5.1
08/04/2016,5.1,5.08,5.15,5.08
11/04/2016,5.08,5.08,5.15,5.08
12/04/2016,5.08,5.08,5.15,5.08
13/04/2016,5.08,5.08,5.15,5.08
14/04/2016,5.08,5.08,5.15,5.08
15/04/2016,5.08,5.08,5.15,5.08
18/04/2016,5.08,5.08,5.15,5.08
19/04/2016,5.08,5.08,5.15,5.08
20/04/2016,5.08,5.08,5.15,5.08
21/04/2016,5.08,5.08,5.15,5.08
22/04/2016,5.08,5,5.15,5
25/04/2016,5,5,5.15,5
26/04/2016,5,5,5.15,5
27/04/2016,5,4.9,5.15,4.9
28/04/2016,4.9,4.9,5.15,4.9
29/04/2016,4.9,4.9,5.15,4.9
03/05/2016,4.9,4.9,5.15,4.9
04/05/2016,4.9,4.9,5.15,4.9
05/05/2016,4.9,4.9,5.15,4.9
06/05/2016,4.9,4.3,5.15,4.3
09/05/2016,4.3,4.29,5.15,4.29
10/05/2016,4.3,4.29,5.15,4.29
11/05/2016,4.29,4.29,5.15,4.29
12/05/2016,4.29,4.29,5.15,4.29
13/05/2016,4.29,4.29,5.15,4.29
16/05/2016,4.29,4.29,5.15,4.29
17/05/2016,4.29,4.29,5.15,4.29
18/05/2016,4.29,4.29,5.15,4.29
19/05/2016,4.29,4.29,5.15,4.29
20/05/2016,4.29,4.29,5.15,4.29
23/05/2016,4.29,4.09,5.15,4.09
24/05/2016,4.29,4.09,5.15,4.09
26/05/2016,4.29,4.08,5.15,4.08
27/05/2016,4.29,4.08,5.15,4.08
30/05/2016,4.29,4.08,5.15,4.08
31/05/2016,4.29,4.08,5.15,4.08
01/06/2016,4.29,4,5.15,4
02/06/2016,4.29,4,5.15,4
03/06/2016,4.29,4,5.15,4
06/06/2016,4,4,5.15,4
07/06/2016,4,4,5.15,4
08/06/2016,4,4,5.15,4
09/06/2016,4,4,5.15,4
10/06/2016,4,4,5.15,4
13/06/2016,4,4,5.15,4
14/06/2016,4,4,5.15,4
15/06/2016,4,4,5.15,4
16/06/2016,4,4,5.15,4
17/06/2016,4,4,5.15,4
20/06/2016,4,4,5.15,4
21/06/2016,4,3.99,5.15,3.99
22/06/2016,3.99,3.99,5.15,3.99
23/06/2016,3.99,3.99,5.15,3.99
24/06/2016,3.99,3.99,5.15,3.99
27/06/2016,3.99,3.99,5.15,3.99
28/06/2016,3.99,3.99,5.15,3.99
29/06/2016,3.99,3.99,5.15,3.99
30/06/2016,3.99,3.99,5.15,3.99
04/07/2016,3.99,3.99,5.15,3.99
05/07/2016,3.99,3.97,5.15,3.97
07/07/2016,3.97,3.97,5.15,3.97
08/07/2016,3.97,3.96,5.15,3.96
11/07/2016,3.96,3.95,5.15,3.95
12/07/2016,3.96,3.95,5.15,3.95
13/07/2016,3.95,3.95,5.15,3.95
14/07/2016,3.95,3.95,5.15,3.95
15/07/2016,3.95,3.95,5.15,3.95
18/07/2016,3.95,3.95,5.15,3.95
19/07/2016,3.95,3.93,5.15,3.93
20/07/2016,3.93,3.9,5.15,3.9
21/07/2016,3.9,3.89,5.15,3.89
22/07/2016,3.89,3.89,5.15,3.89
25/07/2016,3.89,3.89,5.15,3.89
26/07/2016,3.89,3.89,5.15,3.89
27/07/2016,3.89,3.89,5.15,3.89
28/07/2016,3.89,3.89,5.15,3.89
29/07/2016,3.89,3.89,5.15,3.89
01/08/2016,3.89,3.4,5.15,3.4
02/08/2016,3.4,3.39,5.15,3.39
03/08/2016,3.39,3.39,5.15,3.39
04/08/2016,3.39,3.39,5.15,3.39
05/08/2016,3.39,3.39,5.15,3.39
08/08/2016,3.39,3.39,5.15,3.39
09/08/2016,3.39,3.39,5.15,3.39
10/08/2016,3.39,3.39,5.15,3.39
11/08/2016,3.39,3.39,5.15,3.39
12/08/2016,3.39,3.3,5.15,3.39
15/08/2016,3.3,3.28,5.15,3.28
16/08/2016,3.28,3.19,5.15,3.19
17/08/2016,3.19,3.19,5.15,3.19
18/08/2016,3.19,3,5.15,3
19/08/2016,3,3,5.15,3
22/08/2016,3,3,5.15,3
23/08/2016,3,3,5.15,3
24/08/2016,3,3,5.15,3
25/08/2016,3,2.9,5.15,2.9
26/08/2016,2.9,2.9,5.15,2.9
29/08/2016,2.9,2.9,5.15,2.9
30/08/2016,2.9,2.9,5.15,2.9
31/08/2016,2.9,2.9,5.15,2.9
01/09/2016,2.9,2.9,5.15,2.9
02/09/2016,2.9,2.9,5.15,2.9
05/09/2016,2.9,2.9,5.15,2.9
06/09/2016,2.9,2.5,5.15,2.5
07/09/2016,2.9,2.5,5.15,2.5
08/09/2016,2.5,2.5,5.15,2.5
09/09/2016,2.5,2.5,5.15,2.5
13/09/2016,2.5,2.5,5.15,2.5
14/09/2016,2.5,2.5,5.15,2.5
15/09/2016,2.5,2.5,5.15,2.5
16/09/2016,2.5,2.5,5.15,2.5
19/09/2016,2.5,2.5,5.15,2.5
20/09/2016,2.5,2.5,5.15,2.5
22/09/2016,2.5,2.5,5.15,2.5
23/09/2016,2.5,2.5,5.15,2.5
26/09/2016,2.5,2.4,5.15,2.4
27/09/2016,2.4,2.4,5.15,2.4
28/09/2016,2.4,2.4,5.15,2.4
29/09/2016,2.4,2.4,5.15,2.4
30/09/2016,2.4,2.4,5.15,2.4
03/10/2016,2.4,2.4,5.15,2.4
04/10/2016,2.4,2.33,5.15,2.3
30/09/2016,2.4,2.4,5.15,2.4
05/10/2016,2.33,2.3,5.15,2.3
06/10/2016,2.3,2.3,5.15,2.3
07/10/2016,2.3,2.3,5.15,2.3
10/10/2016,2.3,2.3,5.15,2.3
11/10/2016,2.3,2.3,5.15,2.3
12/10/2016,2.3,2.3,5.15,2.3
13/10/2016,2.3,2.29,5.15,2.3
14/10/2016,2.29,2.29,5.15,2.3
17/10/2016,2.29,2.29,5.15,2.3
18/10/2016,2.29,2.23,5.15,2.2
19/10/2016,2.23,2.2,5.15,2.2
20/10/2016,2.2,2.2,5.15,2.2
21/10/2016,2.2,2.2,5.15,2.2
24/10/2016,2.2,2.2,5.15,2.2
25/10/2016,2.2,2.1,5.15,2.1
26/10/2016,2.1,2.1,5.15,2.1
27/10/2016,2.1,2.09,5.15,2.09
28/10/2016,2.09,2.04,5.15,2
31/10/2016,2.04,2,5.15,2
01/11/2016,2,2,5.15,2
02/11/2016,2,2,5.15,2
03/11/2016,2,2,5.15,2
04/11/2016,2,2,5.15,2
07/11/2016,2,2,5.15,2
08/11/2016,2,2,5.15,2
09/11/2016,2,2,5.15,2
10/11/2016,2,2,5.15,2
11/11/2016,2,2,5.15,2
14/11/2016,2,2,5.15,2
15/11/2016,2,2,5.15,2
16/11/2016,2,2,5.15,2
17/11/2016,2,2,5.15,2
18/11/2016,2,2,5.15,2
21/11/2016,2,2,5.15,2
22/11/2016,2,2,5.15,2
23/11/2016,2,2,5.15,2
24/11/2016,2,2,5.15,2
25/11/2016,2,2,5.15,2
28/11/2016,2,2,5.15,2
29/11/2016,2,2,5.15,2
30/11/2016,2,2,5.15,2
01/12/2016,2,1.99,5.15,1.99
05/12/2016,1.99,1.99,5.15,1.99
06/12/2016,1.99,1.99,5.15,1.99
07/12/2016,1.99,1.99,5.15,1.99
08/12/2016,1.99,2,5.15,1.99
09/12/2016,2,1.99,5.15,1.99
12/12/2016,1.99,1.99,5.15,1.99
13/12/2016,1.99,1.99,5.15,1.99
14/12/2016,1.99,1.98,5.15,1.98
15/12/2016,1.98,1.98,5.15,1.98
16/12/2016,1.98,1.97,5.15,1.97
19/12/2016,1.97,1.98,5.15,1.97
20/12/2016,1.98,1.97,5.15,1.97
21/12/2016,1.97,1.97,5.15,1.97
22/12/2016,1.97,1.97,5.15,1.96
23/12/2016,1.97,1.97,5.15,1.96
28/12/2016,1.97,1.97,5.15,1.96
29/12/2016,1.97,1.98,5.15,1.96
30/12/2016,1.98,1.98,5.15,1.96
03/01/2017,1.98,2,2,2
04/01/2017,2,2,2,2
05/01/2017,2,2,2,2
06/01/2017,2,2.02,2.02,2
09/01/2017,2.02,2.02,2.02,2
10/01/2017,2.02,2.02,2.02,2
11/01/2017,2.02,2.04,2.02,2
12/01/2017,2.04,2.04,2.02,2
13/01/2017,2.04,2.04,2.02,2
16/01/2017,2.04,2.1,2.1,2
17/01/2017,2.1,2.1,2.1,2
18/01/2017,2.1,2.08,2.1,2
19/01/2017,2.1,2.08,2.1,2
20/01/2017,2.08,2.1,2.1,2
23/01/2017,2.1,2.12,2.12,2
24/01/2017,2.12,2.15,2.15,2
25/01/2017,2.15,2.15,2.15,2
26/01/2017,2.15,2.15,2.15,2
27/01/2017,2.15,2.15,2.15,2
30/01/2017,2.15,2.15,2.15,2
31/01/2017,2.15,2.17,2.17,2
01/02/2017,2.17,2.17,2.17,2
02/02/2017,2.17,2.18,2.18,2
03/02/2017,2.18,2.2,2.2,2
06/02/2017,2.2,2.22,2.22,2
07/02/2017,2.22,2.24,2.24,2
08/02/2017,2.24,2.3,2.31,2
09/02/2017,2.3,2.35,2.35,2
10/02/2017,2.35,2.34,2.35,2
13/02/2017,2.35,2.34,2.35,2
14/02/2017,2.35,2.34,2.35,2
15/02/2017,2.34,2.34,2.35,2
16/02/2017,2.34,2.34,2.35,2
17/02/2017,2.34,2.33,2.35,2
20/02/2017,2.33,2.3,2.35,2
21/02/2017,2.3,2.3,2.35,2
22/02/2017,2.3,2.29,2.35,2
23/02/2017,2.3,2.29,2.35,2
24/02/2017,2.3,2.29,2.35,2
27/02/2017,2.29,2.29,2.35,2
28/02/2017,2.29,2.33,2.35,2
01/03/2017,2.29,2.32,2.35,2
02/03/2017,2.29,2.32,2.35,2
03/03/2017,2.32,2.3,2.35,2
07/03/2017,2.3,2.29,2.35,2
08/03/2017,2.29,2.29,2.35,2
09/03/2017,2.29,2.29,2.35,2
10/03/2017,2.29,2.2,2.35,2
13/03/2017,2.2,2.2,2.35,2
14/03/2017,2.2,2.2,2.35,2
15/03/2017,2.2,2.19,2.35,2
16/03/2017,2.19,2.19,2.35,2
17/03/2017,2.19,2.18,2.35,2
20/03/2017,2.18,2.18,2.35,2
21/03/2017,2.18,2.18,2.35,2
22/03/2017,2.18,2.18,2.35,2
23/03/2017,2.18,2.18,2.35,2
24/03/2017,2.18,2.2,2.35,2
27/03/2017,2.2,2.2,2.35,2
28/03/2017,2.2,2.2,2.35,2
29/03/2017,2.2,2.2,2.35,2
30/03/2017,2.2,2.2,2.35,2
31/03/2017,2.2,2.2,2.35,2
03/04/2017,2.2,2.2,2.35,2
04/04/2017,2.2,2.21,2.35,2
05/04/2017,2.21,2.2,2.35,2
06/04/2017,2.2,2.22,2.35,2
07/04/2017,2.22,2.22,2.35,2
10/04/2017,2.22,2.22,2.35,2
11/04/2017,2.22,2.22,2.35,2
12/04/2017,2.22,2.22,2.35,2
13/04/2017,2.22,2.24,2.4,2
18/04/2017,2.24,2.24,2.4,2
19/04/2017,2.24,2.24,2.4,2
20/04/2017,2.24,2.22,2.4,2
21/04/2017,2.22,2.22,2.4,2
24/04/2017,2.22,2.22,2.4,2
25/04/2017,2.22,2.22,2.4,2
26/04/2017,2.22,2.22,2.4,2
27/04/2017,2.22,2.22,2.4,2
28/04/2017,2.22,2.22,2.4,2
02/05/2017,2.22,2.22,2.4,2
03/05/2017,2.22,2.22,2.4,2
04/05/2017,2.22,2.22,2.4,2
05/05/2017,2.22,2.22,2.4,2
08/05/2017,2.22,2.22,2.4,2
09/05/2017,2.22,2.22,2.4,2
10/05/2017,2.22,2.22,2.4,2
11/05/2017,2.22,2.22,2.4,2
12/05/2017,2.22,2.22,2.4,2
15/05/2017,2.22,2.22,2.4,2
16/05/2017,2.22,2.22,2.4,2
17/05/2017,2.22,2.22,2.4,2
18/05/2017,2.22,2.22,2.4,2
19/05/2017,2.22,2.22,2.4,2
22/05/2017,2.22,2.22,2.4,2
23/05/2017,2.22,2.22,2.4,2
24/05/2017,2.22,2.22,2.4,2
26/05/2017,2.22,2.22,2.4,2
29/05/2017,2.22,2.22,2.4,2
30/05/2017,2.22,2.22,2.4,2
31/05/2017,2.22,2.22,2.4,2
01/06/2017,2.22,2.22,2.4,2
02/06/2017,2.22,2.22,2.4,2
05/06/2017,2.22,2.2,2.4,2
06/06/2017,2.2,2.2,2.4,2
07/06/2017,2.2,2.22,2.4,2
08/06/2017,2.2,2.22,2.4,2
09/06/2017,2.22,2.22,2.4,2
12/06/2017,2.22,2.22,2.4,2
13/06/2017,2.22,2.2,2.4,2
14/06/2017,2.2,2.22,2.4,2
15/06/2017,2.2,2.22,2.4,2
16/06/2017,2.22,2.22,2.4,2
19/06/2017,2.22,2.22,2.4,2
20/06/2017,2.22,2.22,2.4,2
21/06/2017,2.22,2.22,2.4,2
22/06/2017,2.22,2.22,2.4,2
23/06/2017,2.22,2.22,2.4,2
27/06/2017,2.22,2.22,2.4,2
28/06/2017,2.22,2.22,2.4,2
29/06/2017,2.22,2.22,2.4,2
30/06/2017,2.22,2.22,2.4,2
04/07/2017,2.22,2.23,2.4,2
05/07/2017,2.23,2.23,2.4,2
06/07/2017,2.23,2.22,2.4,2
07/07/2017,2.22,2.22,2.4,2
10/07/2017,2.22,2.22,2.4,2
11/07/2017,2.22,2.22,2.4,2
12/07/2017,2.22,2.22,2.4,2
13/07/2017,2.22,2.22,2.4,2
14/07/2017,2.22,2.22,2.4,2
17/07/2017,2.22,2.22,2.4,2
18/07/2017,2.22,2.22,2.4,2
19/07/2017,2.22,2.22,2.4,2
20/07/2017,2.22,2.22,2.4,2
21/07/2017,2.22,2.22,2.4,2
24/07/2017,2.22,2.22,2.4,2
25/07/2017,2.22,2.22,2.4,2
26/07/2017,2.22,2.22,2.4,2
27/07/2017,2.22,2.22,2.4,2
28/07/2017,2.22,2.22,2.4,2
31/07/2017,2.22,2.22,2.4,2
01/08/2017,2.22,2.22,2.4,2
02/08/2017,2.22,2.22,2.4,2
03/08/2017,2.22,2.22,2.4,2
04/08/2017,2.22,2.22,2.4,2
07/08/2017,2.22,2.22,2.4,2
08/08/2017,2.22,2.22,2.4,2
09/08/2017,2.22,2.22,2.4,2
10/08/2017,2.22,2.22,2.4,2
11/08/2017,2.22,2.22,2.4,2
14/08/2017,2.22,2.22,2.4,2
15/08/2017,2.22,2.22,2.4,2
16/08/2017,2.22,2.22,2.4,2
17/08/2017,2.22,2.22,2.4,2
18/08/2017,2.22,2.22,2.4,2
21/08/2017,2.22,2.22,2.4,2
22/08/2017,2.22,2.22,2.4,2
23/08/2017,2.22,2.23,2.4,2
24/08/2017,2.23,2.23,2.4,2
25/08/2017,2.23,2.25,2.4,2
28/08/2017,2.25,2.3,2.4,2
29/08/2017,2.3,2.3,2.4,2
30/08/2017,2.3,2.3,2.4,2
31/08/2017,2.3,2.3,2.4,2
04/09/2017,2.3,2.3,2.4,2
05/09/2017,2.3,2.3,2.4,2
06/09/2017,2.3,2.3,2.4,2
07/09/2017,2.3,2.3,2.4,2
08/09/2017,2.3,2.3,2.4,2
11/09/2017,2.3,2.3,2.4,2
12/09/2017,2.3,2.3,2.4,2
13/09/2017,2.3,2.3,2.4,2
14/09/2017,2.3,2.3,2.4,2
15/09/2017,2.3,2.3,2.4,2
18/09/2017,2.3,2.28,2.4,2
19/09/2017,2.28,2.29,2.4,2
20/09/2017,2.29,2.29,2.4,2
22/09/2017,2.29,2.29,2.4,2
25/09/2017,2.29,2.29,2.4,2
26/09/2017,2.29,2.29,2.4,2
27/09/2017,2.29,2.26,2.4,2
28/09/2017,2.29,2.26,2.4,2
29/09/2017,2.26,2.26,2.4,2
02/10/2017,2.26,2.26,2.4,2
03/10/2017,2.26,2.26,2.4,2
04/10/2017,2.26,2.26,2.4,2
05/10/2017,2.26,2.26,2.4,2
06/10/2017,2.26,2.26,2.4,2
09/10/2017,2.26,2.26,2.4,2
10/10/2017,2.26,2.27,2.4,2
11/10/2017,2.27,2.32,2.4,2
12/10/2017,2.32,2.32,2.4,2
13/10/2017,2.32,2.32,2.4,2
16/10/2017,2.32,2.32,2.4,2
17/10/2017,2.32,2.61,2.67,2
18/10/2017,2.61,2.66,2.67,2
19/10/2017,2.66,2.69,2.7,2
20/10/2017,2.69,2.75,2.75,2
23/10/2017,2.75,2.75,2.75,2
24/10/2017,2.75,2.99,3.01,2
25/10/2017,2.99,3.17,3.4,2
26/10/2017,3.17,3.2,3.4,2
27/10/2017,3.2,3.2,3.4,2
30/10/2017,3.2,3.53,3.65,2
31/10/2017,3.53,3.65,3.65,2
01/11/2017,3.65,3.65,3.65,2
02/11/2017,3.65,3.65,3.65,2
03/11/2017,3.65,3.5,3.65,2
06/11/2017,3.5,3.5,3.65,2
07/11/2017,3.5,3.5,3.65,2
08/11/2017,3.5,3.5,3.65,2
09/11/2017,3.5,3.5,3.65,2
10/11/2017,3.5,3.5,3.65,2
13/11/2017,3.5,3.5,3.65,2
14/11/2017,3.5,3.5,3.65,2
15/11/2017,3.5,3.5,3.65,2
16/11/2017,3.5,3.5,3.65,2
17/11/2017,3.5,3.5,3.65,2
20/11/2017,3.5,3.5,3.65,2
21/11/2017,3.5,3.5,3.65,2
22/11/2017,3.5,3.5,3.65,2
23/11/2017,3.5,3.5,3.65,2
24/11/2017,3.5,3.5,3.65,2
27/11/2017,3.5,3.5,3.65,2
28/11/2017,3.5,3.5,3.65,2
29/11/2017,3.5,3.5,3.65,2
30/11/2017,3.5,3.5,3.65,2
04/12/2017,3.5,3.5,3.65,2
05/12/2017,3.5,3.5,3.65,2
06/12/2017,3.5,3.5,3.65,2
07/12/2017,3.5,3.52,3.65,2
08/12/2017,3.52,3.54,3.65,2
11/12/2017,3.54,3.54,3.65,2
12/12/2017,3.54,3.5,3.65,2
13/12/2017,3.5,3.5,3.65,2
14/12/2017,3.5,3.5,3.65,2
15/12/2017,3.5,3.5,3.65,2
18/12/2017,3.5,3.5,3.65,2
19/12/2017,3.5,3.5,3.65,2
20/12/2017,3.5,3.5,3.65,2
21/12/2017,3.5,3.5,3.65,2
21/12/2017,3.5,3.5,3.65,2
27/12/2017,3.5,3.5,3.65,2
28/12/2017,3.5,3.53,3.65,2
29/12/2017,3.5,3.53,3.65,2
02/01/2018,3.53,3.53,3.53,3.53
03/01/2018,3.53,3.62,3.62,3.53
04/01/2018,3.62,3.66,3.66,3.53
05/01/2018,3.62,4.02,4.03,3.53
08/01/2018,4.02,4.02,4.03,3.53
09/01/2018,4.02,4.03,4.04,3.53
10/01/2018,4.03,4.1,4.2,3.53
11/01/2018,4.1,4.13,4.2,3.53
12/01/2018,4.13,4.21,4.21,3.53
15/01/2018,4.21,4.8,4.84,3.53
16/01/2018,4.8,4.81,4.84,3.53
17/01/2018,4.81,4.85,4.86,3.53
18/01/2018,4.81,5,5,3.53
19/01/2018,4.81,5.05,5.05,3.53
22/01/2018,4.81,5.06,5.06,3.53
23/01/2018,5.06,5.12,5.12,3.53
24/01/2018,5.06,5.12,5.12,3.53
25/01/2018,5.12,5.15,5.15,3.53
26/01/2018,5.15,5.15,5.15,3.53
29/01/2018,5.15,5.15,5.15,3.53
30/01/2018,5.15,5.15,5.15,3.53
31/01/2018,5.15,5.14,5.15,3.53
01/02/2018,5.14,5.14,5.15,3.53
02/02/2018,5.14,5.14,5.15,3.53
05/02/2018,5.14,5.14,5.15,3.53
06/02/2018,5.14,5.14,5.15,3.53
07/02/2018,5.14,5.1,5.15,3.53
08/02/2018,5.1,5.1,5.15,3.53
09/02/2018,5.1,5.09,5.15,3.53
12/02/2018,5.09,5.09,5.15,3.53
13/02/2018,5.09,5.09,5.15,3.53
14/02/2018,5.09,5.05,5.15,3.53
15/02/2018,5.05,5.03,5.15,3.53
16/02/2018,5.03,5.03,5.15,3.53
19/02/2018,5.03,5.02,5.15,3.53
20/02/2018,5.02,5.02,5.15,3.53
21/02/2018,5.02,5.02,5.15,3.53
22/02/2018,5.02,5.02,5.15,3.53
23/02/2018,5.02,5,5.15,3.53
26/02/2018,5,5,5.15,3.53
27/02/2018,5,4.98,5.15,3.53
28/02/2018,4.98,4.98,5.15,3.53
01/03/2018,4.98,4.98,5.15,3.53
02/03/2018,4.98,4.97,5.15,3.53
05/03/2018,4.97,4.97,5.15,3.53
07/03/2018,4.97,4.97,5.15,3.53
08/03/2018,4.97,4.97,5.15,3.53
09/03/2018,4.97,4.97,5.15,3.53
12/03/2018,4.97,4.97,5.15,3.53
13/03/2018,4.97,4.96,5.15,3.53
14/03/2018,4.96,4.95,5.15,3.53
15/03/2018,4.95,4.95,5.15,3.53
16/03/2018,4.95,4.95,5.15,3.53
19/03/2018,4.95,4.95,5.15,3.53
20/03/2018,4.95,4.97,5.15,3.53
21/03/2018,4.97,5.17,5.2,3.53
22/03/2018,5.17,5.19,5.2,3.53
23/03/2018,5.19,5.2,5.2,3.53
26/03/2018,5.2,5.21,5.21,3.53
27/03/2018,5.21,5.21,5.21,3.53
28/03/2018,5.21,5.21,5.21,3.53
29/03/2018,5.21,5.21,5.21,3.53
03/04/2018,5.21,5.22,5.22,3.53
04/04/2018,5.22,5.25,5.25,3.53
05/04/2018,5.25,5.25,5.25,3.53
06/04/2018,5.25,5.25,5.25,3.53
09/04/2018,5.25,5.25,5.25,3.53
10/04/2018,5.25,5.25,5.25,3.53
11/04/2018,5.25,5.25,5.25,3.53
12/04/2018,5.25,5.25,5.25,3.53
13/04/2018,5.25,5.25,5.25,3.53
16/04/2018,5.25,5.3,5.3,3.53
17/04/2018,5.3,5.3,5.3,3.53
18/04/2018,5.3,5.35,5.35,3.53
19/04/2018,5.35,5.38,5.38,3.53
20/04/2018,5.38,5.38,5.38,3.53
23/04/2018,5.38,6,6,3.53
24/04/2018,6,6,6,3.53
25/04/2018,6,6,6,3.53
26/04/2018,6,6,6,3.53
27/04/2018,6,6,6,3.53
30/04/2018,6,6,6,3.53
02/05/2018,6,6,6,3.53
03/05/2018,6,6,6,3.53
04/05/2018,6,6,6,3.53
07/05/2018,6,6,6,3.53
08/05/2018,6,6,6,3.53
09/05/2018,6,6,6,3.53
10/05/2018,6,5.9,6,3.53
11/05/2018,5.9,5.9,6,3.53
14/05/2018,5.9,5.9,6,3.53
15/05/2018,5.9,5.9,6,3.53
16/05/2018,5.9,5.9,6,3.53
17/05/2018,5.9,5.9,6,3.53
18/05/2018,5.9,5.9,6,3.53
21/05/2018,5.9,5.9,6,3.53
22/05/2018,5.9,5.9,6,3.53
23/05/2018,5.9,5.9,6,3.53
24/05/2018,5.9,5.9,6,3.53
28/05/2018,5.9,5.9,6,3.53
29/05/2018,5.9,5.9,6,3.53
30/05/2018,5.9,5.9,6,3.53
31/05/2018,5.9,5.1,6,3.53
01/06/2018,5.1,5.1,6,3.53
04/06/2018,5.1,5,6,5
05/06/2018,5,4.5,6,4.5
06/06/2018,4.5,4.49,6,4.49
07/06/2018,4.49,4.49,6,4.49
08/06/2018,4.49,4.49,6,4.49
11/06/2018,4.49,4.27,6,4
12/06/2018,4.27,4.05,6,4
13/06/2018,4.05,4.05,6,4
14/06/2018,4.05,4.05,6,4
18/06/2018,4.05,4.05,6,4
19/06/2018,4.05,4.05,6,4
20/06/2018,4.05,4.05,6,4
21/06/2018,4.05,4,6,4
22/06/2018,4,4,6,4
25/06/2018,4,4,6,4
26/06/2018,4,4,6,4
27/06/2018,4,4.05,6,4
28/06/2018,4.05,4.05,6,4
29/06/2018,4.05,4.05,6,4
03/07/2018,4.05,4.05,6,4
04/07/2018,4.05,4.05,6,4
05/07/2018,4.05,4.05,6,4
06/07/2018,4.05,4.05,6,4
09/07/2018,4.05,4.05,6,4
10/07/2018,4.05,4.05,6,4
11/07/2018,4.05,4.05,6,4
12/07/2018,4.05,4.05,6,4
13/07/2018,4.05,4.05,6,4
16/07/2018,4.05,4.05,6,4
17/07/2018,4.05,4,6,4
18/07/2018,4,4,6,4
19/07/2018,4,4,6,4
20/07/2018,4,4,6,4
23/07/2018,4,4,6,4
24/07/2018,4,4,6,4
25/07/2018,4,4,6,4
26/07/2018,4,4,6,4
27/07/2018,4,4.1,6,4
30/07/2018,4.1,4.1,6,4
31/07/2018,4.1,4.15,6,4
01/08/2018,4.15,4.15,6,4
02/08/2018,4.15,4.15,6,4
03/08/2018,4.15,4.16,6,4
06/08/2018,4.16,4.16,6,4
07/08/2018,4.16,4.21,6,4
08/08/2018,4.21,4.27,6,4
09/08/2018,4.27,4.31,6,4
10/08/2018,4.31,4.31,6,4
13/08/2018,4.31,4.31,6,4
14/08/2018,4.31,4.31,6,4
15/08/2018,4.31,4.31,6,4
16/08/2018,4.31,4.31,6,4
17/08/2018,4.31,4.31,6,4
20/08/2018,4.31,4.31,6,4
22/08/2018,4.35,4.4,6,4
23/08/2018,4.4,4.51,6,4
24/08/2018,4.51,4.51,6,4
27/08/2018,4.51,4.6,6,4
28/08/2018,4.6,4.6,6,4
29/08/2018,4.6,4.6,6,4
30/08/2018,4.6,4.6,6,4
31/08/2018,4.6,4.63,6,4
03/09/2018,4.63,4.63,6,4
04/09/2018,4.63,4.63,6,4
05/09/2018,4.63,4.66,6,4
06/09/2018,4.66,4.7,6,4
07/09/2018,4.7,4.7,6,4
10/09/2018,4.7,4.7,6,4
11/09/2018,4.7,4.7,6,4
12/09/2018,4.7,4.7,6,4
13/09/2018,4.7,4.7,6,4
14/09/2018,4.7,4.7,6,4
17/09/2018,4.7,4.8,6,4
18/09/2018,4.8,4.8,6,4
19/09/2018,4.8,4.8,6,4
20/09/2018,4.8,4.8,6,4
24/09/2018,4.8,5.5,6,4
25/09/2018,5.5,5.5,6,4
26/09/2018,5.5,5.5,6,4
27/09/2018,5.5,5.5,6,4
28/09/2018,5.5,5.5,6,4
01/10/2018,5.5,5.5,6,4
02/10/2018,5.5,5.5,6,4
03/10/2018,5.5,5.5,6,4
04/10/2018,5.5,4.82,6,4
05/10/2018,4.82,4.81,6,4
08/10/2018,4.81,4.81,6,4
09/10/2018,4.81,4.81,6,4
10/10/2018,4.81,4.81,6,4
11/10/2018,4.81,4.81,6,4
12/10/2018,4.81,4.81,6,4
15/10/2018,4.81,4.81,6,4
16/10/2018,4.81,4.81,6,4
17/10/2018,4.81,4.81,6,4
18/10/2018,4.81,4.1,6,4
19/10/2018,4.1,4.1,6,4
22/10/2018,4.1,4.1,6,4
23/10/2018,4.1,4.1,6,4
24/10/2018,4.1,4.1,6,4
24/10/2018,4.1,4.26,6,4
26/10/2018,4.26,4.26,6,4
29/10/2018,4.26,4.26,6,4
30/10/2018,4.26,4.26,6,4
31/10/2018,4.26,4.08,6,4
01/11/2018,4.08,4.08,6,4
02/11/2018,4.08,4.08,6,4
05/11/2018,4.08,4.08,6,4
06/11/2018,4.08,4.08,6,4
07/11/2018,4.08,4.08,6,4
08/11/2018,4.08,4.08,6,4
09/11/2018,4.08,4.1,6,4
