Date,Open,Close,High,Low,
05/02/2015,10,10,10.7,10,
06/02/2015,10,9.5,10.7,9.5,
09/02/2015,9.5,9.5,10.7,9.5,
10/02/2015,9.5,8.5,10.7,8.5,
11/02/2015,8.5,8.5,10.7,8.5,
12/02/2015,8.5,8.5,10.7,8.5,
13/02/2015,8.5,8.5,10.7,8.5,
16/02/2015,8.5,8.5,10.7,8.5,
17/02/2015,8.5,8.5,10.7,8.5,
18/02/2015,8.5,8.5,10.7,8.5,
19/02/2015,8.5,8.5,10.7,8.5,
20/02/2015,8.5,8.5,10.7,8.5,
23/02/2015,8.41,8.41,10.7,8.41,
24/02/2015,8.41,8.41,10.7,8.41,
25/02/2015,8.41,8.41,10.7,8.41,
26/02/2015,8.4,8.4,10.7,8.4,
27/02/2015,8.4,8.4,10.7,8.4,
02/03/2015,8.4,8.4,10.7,8.4,
03/03/2015,8.4,8.4,10.7,8.4,
04/03/2015,8.4,8.39,10.7,8.39,
05/03/2015,8.39,8.39,10.7,8.39,
09/03/2015,8.39,8.39,10.7,8.39,
10/03/2015,8.39,8.39,10.7,8.39,
11/03/2015,8.39,8.39,10.7,8.39,
12/03/2015,8.39,8.39,10.7,8.39,
13/03/2015,8.39,8.39,10.7,8.39,
16/03/2015,8.39,8.39,10.7,8.39,
17/03/2015,8.39,8.39,10.7,8.39,
18/03/2015,8.5,8.5,10.7,8.39,
19/03/2015,8.5,8.5,10.7,8.39,
20/03/2015,8.5,8.5,10.7,8.39,
23/03/2015,8.5,8.5,10.7,8.39,
24/03/2015,8.5,8.5,10.7,8.39,
25/03/2015,8.5,8.5,10.7,8.39,
26/03/2015,8.5,8.5,10.7,8.39,
27/03/2015,8.5,8.5,10.7,8.39,
30/03/2015,8.5,8.5,10.7,8.39,
31/03/2015,8.5,8.5,10.7,8.39,
01/04/2015,8.5,8.5,10.7,8.39,
02/04/2015,8.5,8.5,10.7,8.39,
07/04/2015,8.5,8.5,10.7,8.39,
08/04/2015,8.5,8.5,10.7,8.39,
09/04/2015,7.31,7.31,10.7,7.31,
10/04/2015,7.31,7.31,10.7,7.31,
13/04/2015,7.31,7.31,10.7,7.31,
14/04/2015,7.5,7.5,10.7,7.31,
15/04/2015,7.5,7.5,10.7,7.31,
16/04/2015,7.5,7.5,10.7,7.31,
17/04/2015,7.5,7.5,10.7,7.31,
20/04/2015,7.5,7.5,10.7,7.31,
21/04/2015,7.5,7.5,10.7,7.31,
22/04/2015,7.5,7.5,10.7,7.31,
23/04/2015,7.5,7.5,10.7,7.31,
24/04/2015,7.5,7.5,10.7,7.31,
27/04/2015,7.5,7.5,10.7,7.31,
28/04/2015,7.5,7.5,10.7,7.31,
29/04/2015,7.5,7.5,10.7,7.31,
30/04/2015,7.5,7.5,10.7,7.31,
04/05/2015,7.5,7.5,10.7,7.31,
05/05/2015,7.5,7.5,10.7,7.31,
06/05/2015,7.5,7.5,10.7,7.31,
07/05/2015,7.5,7.31,10.7,7.31,
08/05/2015,7.31,7.31,10.7,7.31,
11/05/2015,7.5,7.5,10.7,7.31,
12/05/2015,7.5,7.5,10.7,7.31,
14/05/2015,7.5,7.5,10.7,7.31,
15/05/2015,7.5,7.5,10.7,7.31,
18/05/2015,7.5,7.5,10.7,7.31,
19/05/2015,7.5,7.5,10.7,7.31,
20/05/2015,7.5,7.5,10.7,7.31,
21/05/2015,7.5,7.5,10.7,7.31,
22/05/2015,7.5,7.5,10.7,7.31,
26/05/2015,7.5,7.5,10.7,7.31,
27/05/2015,7.5,7.5,10.7,7.31,
28/05/2015,7.5,7.5,10.7,7.31,
29/05/2015,7.51,7.52,10.7,7.31,
01/06/2015,7.52,7.52,10.7,7.31,
02/06/2015,7.52,7.52,10.7,7.31,
03/06/2015,7.52,7.52,10.7,7.31,
04/06/2015,7.52,7.52,10.7,7.31,
05/06/2015,7.52,7.52,10.7,7.31,
08/06/2015,7.52,7.52,10.7,7.31,
09/06/2015,7.52,7.52,10.7,7.31,
11/06/2015,7.52,7.52,10.7,7.31,
12/06/2015,7.55,7.55,10.7,7.31,
15/06/2015,7.55,7.55,10.7,7.31,
16/06/2015,7.55,7.55,10.7,7.31,
17/06/2015,7.52,7.52,10.7,7.31,
18/06/2015,7.52,7.52,10.7,7.31,
19/06/2015,7.52,7.52,10.7,7.31,
22/06/2015,7.52,7.53,10.7,7.31,
23/06/2015,7.53,7.53,10.7,7.31,
24/06/2015,7.53,7.53,10.7,7.31,
25/06/2015,7.53,7.53,10.7,7.31,
26/06/2015,7.53,7.53,10.7,7.31,
29/06/2015,7.53,7.53,10.7,7.31,
30/06/2015,7.53,7.53,10.7,7.31,
02/07/2015,7.53,7.53,10.7,7.31,
03/07/2015,7.53,7.53,10.7,7.31,
06/07/2015,7.53,7.53,10.7,7.31,
07/07/2015,7.53,7.53,10.7,7.31,
08/07/2015,7.53,7.53,10.7,7.31,
09/07/2015,7.52,7.52,10.7,7.31,
10/07/2015,7.52,7.52,10.7,7.31,
13/07/2015,7.52,7.52,10.7,7.31,
14/07/2015,7.52,7.52,10.7,7.31,
15/07/2015,7.52,7.52,10.7,7.31,
16/07/2015,7.52,7.52,10.7,7.31,
17/07/2015,7.52,7.53,10.7,7.31,
21/07/2015,7.53,7.53,10.7,7.31,
22/07/2015,7.3,7.3,10.7,7.3,
23/07/2015,7.3,7.3,10.7,7.3,
24/07/2015,7.3,7.3,10.7,7.3,
27/07/2015,7.3,7.3,10.7,7.3,
28/07/2015,7.3,7.3,10.7,7.3,
29/07/2015,7.3,7.3,10.7,7.3,
30/07/2015,7.3,7.3,10.7,7.3,
31/07/2015,7.3,7.3,10.7,7.3,
03/08/2015,7.3,7.3,10.7,7.3,
04/08/2015,7.3,7.3,10.7,7.3,
05/08/2015,7.3,7.3,10.7,7.3,
06/08/2015,7.3,7.3,10.7,7.3,
07/08/2015,7.3,7.3,10.7,7.3,
10/08/2015,7.35,7.35,10.7,7.3,
11/08/2015,7.35,7.35,10.7,7.3,
12/08/2015,7.35,7.35,10.7,7.3,
13/08/2015,7.35,7.35,10.7,7.3,
14/08/2015,7.36,7.36,10.7,7.3,
17/08/2015,7.38,7.38,10.7,7.3,
18/08/2015,7.38,7.38,10.7,7.3,
19/08/2015,7.38,7.38,10.7,7.3,
20/08/2015,7.38,7.38,10.7,7.3,
21/08/2015,7.4,7.4,10.7,7.3,
24/08/2015,7.4,7.4,10.7,7.3,
25/08/2015,7.4,7.4,10.7,7.3,
26/08/2015,7.4,7.4,10.7,7.3,
27/08/2015,7.4,7.4,10.7,7.3,
28/08/2015,7.4,7.4,10.7,7.3,
31/08/2015,7.41,7.41,10.7,7.3,
01/09/2015,7.41,7.41,10.7,7.3,
02/09/2015,7.41,7.41,10.7,7.3,
03/09/2015,7.41,7.41,10.7,7.3,
04/09/2015,7.41,7.41,10.7,7.3,
07/09/2015,7.45,7.5,10.7,7.3,
08/09/2015,7.5,7.5,10.7,7.3,
09/09/2015,7.5,7.52,10.7,7.3,
10/09/2015,7.52,7.52,10.7,7.3,
11/09/2015,7.52,7.54,10.7,7.3,
14/09/2015,7.6,7.6,10.7,7.3,
15/09/2015,7.6,7.6,10.7,7.3,
16/09/2015,7.62,7.62,10.7,7.3,
17/09/2015,7.62,7.62,10.7,7.3,
18/09/2015,7.65,7.65,10.7,7.3,
22/09/2015,7.65,7.65,10.7,7.3,
23/09/2015,7.65,7.65,10.7,7.3,
25/09/2015,7.65,7.65,10.7,7.3,
28/09/2015,7.65,7.65,10.7,7.3,
29/09/2015,7.7,7.7,10.7,7.3,
30/09/2015,7.71,7.71,10.7,7.3,
01/10/2015,7.73,7.73,10.7,7.3,
02/10/2015,7.73,7.73,10.7,7.3,
05/10/2015,7.76,7.79,10.7,7.3,
06/10/2015,7.76,7.79,10.7,7.3,
07/10/2015,7.82,7.82,10.7,7.3,
08/10/2015,7.82,7.82,10.7,7.3,
09/10/2015,7.82,7.82,10.7,7.3,
12/10/2015,7.82,7.82,10.7,7.3,
13/10/2015,7.82,7.82,10.7,7.3,
14/10/2015,7.82,7.82,10.7,7.3,
15/10/2015,7.82,7.82,10.7,7.3,
16/10/2015,7.82,7.82,10.7,7.3,
19/10/2015,7.82,7.82,10.7,7.3,
20/10/2015,7.82,7.84,10.7,7.3,
21/10/2015,7.84,7.84,10.7,7.3,
22/10/2015,7.84,7.84,10.7,7.3,
23/10/2015,7.84,7.85,10.7,7.3,
26/10/2015,7.85,7.85,10.7,7.3,
27/10/2015,7.85,7.85,10.7,7.3,
28/10/2015,7.85,7.85,10.7,7.3,
29/10/2015,7.85,7.85,10.7,7.3,
30/10/2015,7.85,7.85,10.7,7.3,
02/11/2015,7.85,7.85,10.7,7.3,
03/11/2015,7.85,7.85,10.7,7.3,
04/11/2015,7.85,7.85,10.7,7.3,
05/11/2015,7.85,7.85,10.7,7.3,
06/11/2015,7.85,7.85,10.7,7.3,
09/11/2015,7.85,7.85,10.7,7.3,
10/11/2015,7.85,7.85,10.7,7.3,
11/11/2015,7.86,7.87,10.7,7.3,
12/11/2015,7.86,7.87,10.7,7.3,
13/11/2015,7.87,7.87,10.7,7.3,
16/11/2015,7.87,7.87,10.7,7.3,
17/11/2015,7.87,7.87,10.7,7.3,
18/11/2015,7.87,7.87,10.7,7.3,
19/11/2015,7.87,7.87,10.7,7.3,
20/11/2015,7.87,7.87,10.7,7.3,
23/11/2015,7.87,7.87,10.7,7.3,
24/11/2015,7.87,7.87,10.7,7.3,
25/11/2015,7.87,7.88,10.7,7.3,
26/11/2015,7.88,7.88,10.7,7.3,
27/11/2015,7.88,7.89,10.7,7.3,
30/11/2015,7.89,7.89,10.7,7.3,
01/12/2015,7.89,7.89,10.7,7.3,
02/12/2015,7.89,7.89,10.7,7.3,
03/12/2015,7.89,7.89,10.7,7.3,
07/12/2015,7.89,7.89,10.7,7.3,
08/12/2015,7.89,7.89,10.7,7.3,
09/12/2015,7.89,7.89,10.7,7.3,
10/12/2015,7.89,7.89,10.7,7.3,
11/12/2015,7.89,7.89,10.7,7.3,
14/12/2015,7.89,7.89,10.7,7.3,
15/12/2015,7.89,8.5,10.7,7.3,
16/12/2015,8.5,8.5,10.7,7.3,
17/12/2015,8.5,8.5,10.7,7.3,
18/12/2015,8.5,8.5,10.7,7.3,
21/12/2015,8.5,8.5,10.7,7.3,
22/12/2015,8.5,8.5,10.7,7.3,
23/12/2015,8.5,8.5,10.7,7.3,
24/12/2015,8.5,8.5,10.7,7.3,
29/12/2015,8.5,8.5,10.7,7.3,
30/12/2015,8.5,8.5,10.7,7.3,
31/12/2015,8.5,8.5,10.7,7.3,
04/01/2016,8.5,8.5,8.5,8.5,
05/01/2016,8.5,8.5,8.5,8.5,
06/01/2016,8.5,8.5,8.5,8.5,
07/01/2016,8.5,8.5,8.5,8.5,
08/01/2016,8.5,8.5,8.5,8.5,
11/01/2016,8.5,8.5,8.5,8.5,
12/01/2016,8.5,8.5,8.5,8.5,
13/01/2016,8.5,8.5,8.5,8.5,
14/01/2016,8.5,8.5,8.5,8.5,
15/01/2016,8.5,8.5,8.5,8.5,
18/01/2016,8.5,8.5,8.5,8.5,
19/01/2016,8.5,8.5,8.5,8.5,
20/01/2016,8.5,8.5,8.5,8.5,
21/01/2016,8.5,8.5,8.5,8.5,
22/01/2016,8.5,8.5,8.5,8.5,
25/01/2016,8.5,8.5,8.5,8.5,
26/01/2016,8.5,8.5,8.5,8.5,
27/01/2016,8.5,8.5,8.5,8.5,
28/01/2016,8.5,8.5,8.5,8.5,
29/01/2016,8.5,8.5,8.5,8.5,
01/02/2016,8.5,8.5,8.5,8.5,
02/02/2016,8.5,8.5,8.5,8.5,
03/02/2016,8.5,8.5,8.5,8.5,
04/02/2016,8.5,8.5,8.5,8.5,
05/02/2016,8.5,8.5,8.5,8.5,
08/02/2016,8.5,8.5,8.5,8.5,
09/02/2016,8.5,8.5,8.5,8.5,
10/02/2016,8.5,8.5,8.5,8.5,
11/02/2016,8.5,8.5,8.5,8.5,
12/02/2016,8.5,8.5,8.5,8.5,
15/02/2016,8.5,8.5,8.5,8.5,
16/02/2016,8.5,8.5,8.5,8.5,
17/02/2016,8.5,8.5,8.5,8.5,
18/02/2016,8.5,8.5,8.5,8.5,
19/02/2016,8.5,8.5,8.5,8.5,
22/02/2016,8.5,8.5,8.5,8.5,
23/02/2016,8.5,8.5,8.5,8.5,
24/02/2016,8.5,8.5,8.5,8.5,
25/02/2016,8.5,8.5,8.5,8.5,
26/02/2016,8.5,8.5,8.5,8.5,
29/02/2016,8.5,8.5,8.5,8.5,
01/03/2016,8.5,8.5,8.5,8.5,
02/03/2016,8.5,8.5,8.5,8.5,
03/03/2016,8.5,8.5,8.5,8.5,
04/03/2016,8.5,8.5,8.5,8.5,
08/03/2016,8.5,8.5,8.5,8.5,
09/03/2016,8.5,8.5,8.5,8.5,
10/03/2016,8.5,8.5,8.5,8.5,
11/03/2016,8.5,8.5,8.5,8.5,
14/03/2016,8.5,8.5,8.5,8.5,
15/03/2016,8.5,8.5,8.5,8.5,
16/03/2016,8.5,8.7,8.7,8.5,
17/03/2016,8.7,8.7,8.7,8.5,
18/03/2016,8.7,8.7,8.7,8.5,
21/03/2016,8.7,8.7,8.7,8.5,
22/03/2016,8.7,8.7,8.7,8.5,
23/03/2016,8.7,8.7,8.7,8.5,
24/03/2016,8.7,8.7,8.7,8.5,
29/03/2016,8.7,8.7,8.7,8.5,
30/03/2016,8.7,8.7,8.7,8.5,
31/03/2016,8.7,8.7,8.7,8.5,
01/04/2016,8.7,8.7,8.7,8.5,
04/04/2016,8.7,8.7,8.7,8.5,
05/04/2016,8.7,8.7,8.7,8.5,
06/04/2016,8.7,8.7,8.7,8.5,
07/04/2016,8.7,8.7,8.7,8.5,
08/04/2016,8.7,8.7,8.7,8.5,
11/04/2016,8.7,8.7,8.7,8.5,
12/04/2016,8.7,8.7,8.7,8.5,
13/04/2016,8.7,8.5,8.7,8.5,
14/04/2016,8.5,8.5,8.7,8.5,
15/04/2016,8.5,8.5,8.7,8.5,
18/04/2016,8.5,8.5,8.7,8.5,
19/04/2016,8.5,8.5,8.7,8.5,
20/04/2016,8.5,8.5,8.7,8.5,
21/04/2016,8.5,8.5,8.7,8.5,
22/04/2016,8.5,8.5,8.7,8.5,
25/04/2016,8.5,8.5,8.7,8.5,
26/04/2016,8.5,8.5,8.7,8.5,
27/04/2016,8.5,8.49,8.7,8.49,
28/04/2016,8.49,8.49,8.7,8.49,
29/04/2016,8.49,8.49,8.7,8.49,
03/05/2016,8.49,8.49,8.7,8.49,
04/05/2016,8.49,8.48,8.7,8.48,
05/05/2016,8.49,8.48,8.7,8.48,
06/05/2016,8.48,8.48,8.7,8.48,
09/05/2016,8.48,8.48,8.7,8.48,
10/05/2016,8.48,8.48,8.7,8.48,
11/05/2016,8.48,8.48,8.7,8.48,
12/05/2016,8.48,8.48,8.7,8.48,
13/05/2016,8.48,8.48,8.7,8.48,
16/05/2016,8.48,8.48,8.7,8.48,
17/05/2016,8.48,8.48,8.7,8.48,
18/05/2016,8.48,8.48,8.7,8.48,
19/05/2016,8.48,8.48,8.7,8.48,
20/05/2016,8.48,8.48,8.7,8.48,
23/05/2016,8.48,8.48,8.7,8.48,
24/05/2016,8.48,8.48,8.7,8.48,
26/05/2016,8.48,8.48,8.7,8.48,
27/05/2016,8.48,8.47,8.7,8.47,
30/05/2016,8.48,8.47,8.7,8.47,
31/05/2016,8.48,8.47,8.7,8.47,
01/06/2016,8.48,8.47,8.7,8.47,
02/06/2016,8.48,8.47,8.7,8.47,
03/06/2016,8.48,8.47,8.7,8.47,
06/06/2016,8.47,8.48,8.7,8.47,
07/06/2016,8.48,8.47,8.7,8.47,
08/06/2016,8.47,8.47,8.7,8.47,
09/06/2016,8.47,8.47,8.7,8.47,
10/06/2016,8.47,8.47,8.7,8.47,
13/06/2016,8.47,8.47,8.7,8.47,
14/06/2016,8.47,8.47,8.7,8.47,
15/06/2016,8.47,8.47,8.7,8.47,
16/06/2016,8.47,8.47,8.7,8.47,
17/06/2016,8.47,8.48,8.7,8.47,
20/06/2016,8.48,8.48,8.7,8.47,
21/06/2016,8.48,8.48,8.7,8.47,
22/06/2016,8.48,8.48,8.7,8.47,
23/06/2016,8.48,8.48,8.7,8.47,
24/06/2016,8.48,8.48,8.7,8.47,
27/06/2016,8.48,8.48,8.7,8.47,
28/06/2016,8.48,8.48,8.7,8.47,
29/06/2016,8.48,8.48,8.7,8.47,
30/06/2016,8.48,8.48,8.7,8.47,
04/07/2016,8.48,8.48,8.7,8.47,
05/07/2016,8.48,8.47,8.7,8.47,
07/07/2016,8.47,8.47,8.7,8.47,
08/07/2016,8.47,8.47,8.7,8.47,
11/07/2016,8.47,8.47,8.7,8.47,
12/07/2016,8.47,8.48,8.7,8.47,
13/07/2016,8.48,8.48,8.7,8.47,
14/07/2016,8.48,8.48,8.7,8.47,
15/07/2016,8.48,8.48,8.7,8.47,
18/07/2016,8.48,8.48,8.7,8.47,
19/07/2016,8.48,8.48,8.7,8.47,
20/07/2016,8.48,8.48,8.7,8.47,
21/07/2016,8.48,8.48,8.7,8.47,
22/07/2016,8.48,8.48,8.7,8.47,
25/07/2016,8.48,8.48,8.7,8.47,
26/07/2016,8.48,8.48,8.7,8.47,
27/07/2016,8.48,8.48,8.7,8.47,
28/07/2016,8.48,8.48,8.7,8.47,
29/07/2016,8.48,8.48,8.7,8.47,
01/08/2016,8.48,8.48,8.7,8.47,
02/08/2016,8.48,8.48,8.7,8.47,
03/08/2016,8.48,8.48,8.7,8.47,
04/08/2016,8.48,8.48,8.7,8.47,
05/08/2016,8.48,8.48,8.7,8.47,
08/08/2016,8.48,8.48,8.7,8.47,
09/08/2016,8.48,8.48,8.7,8.47,
10/08/2016,8.48,8.48,8.7,8.47,
11/08/2016,8.48,8.48,8.7,8.47,
12/08/2016,8.48,8.48,8.7,8.47,
15/08/2016,8.48,8.48,8.7,8.47,
16/08/2016,8.48,8.48,8.7,8.47,
17/08/2016,8.48,8.48,8.7,8.47,
18/08/2016,8.48,8.48,8.7,8.47,
19/08/2016,8.48,8.48,8.7,8.47,
22/08/2016,8.48,8.48,8.7,8.47,
23/08/2016,8.48,8.48,8.7,8.47,
24/08/2016,8.48,8.48,8.7,8.47,
25/08/2016,8.48,8.48,8.7,8.47,
26/08/2016,8.48,8.48,8.7,8.47,
29/08/2016,8.48,8.48,8.7,8.47,
30/08/2016,8.48,8.48,8.7,8.47,
31/08/2016,8.48,8.48,8.7,8.47,
01/09/2016,8.48,8.48,8.7,8.47,
02/09/2016,8.48,8.48,8.7,8.47,
05/09/2016,8.48,8.48,8.7,8.47,
06/09/2016,8.48,8.48,8.7,8.47,
07/09/2016,8.48,8.48,8.7,8.47,
08/09/2016,8.48,8.48,8.7,8.47,
09/09/2016,8.48,8.48,8.7,8.47,
13/09/2016,8.48,8.48,8.7,8.47,
14/09/2016,8.48,8.48,8.7,8.47,
15/09/2016,8.48,8.48,8.7,8.47,
16/09/2016,8.48,8.48,8.7,8.47,
19/09/2016,8.48,8.48,8.7,8.47,
20/09/2016,8.48,8.48,8.7,8.47,
22/09/2016,8.48,8.48,8.7,8.47,
23/09/2016,8.48,8.48,8.7,8.47,
26/09/2016,8.48,8.48,8.7,8.47,
27/09/2016,8.48,8.48,8.7,8.47,
28/09/2016,8.48,8.48,8.7,8.47,
29/09/2016,8.48,8.48,8.7,8.47,
30/09/2016,8.48,8.48,8.7,8.47,
03/10/2016,8.48,8.48,8.7,8.47,
04/10/2016,8.48,8.47,8.7,8.47,
30/09/2016,8.48,8.48,8.7,8.47,
05/10/2016,8.47,8.47,8.7,8.47,
06/10/2016,8.47,8.47,8.7,8.47,
07/10/2016,8.47,8.47,8.7,8.47,
10/10/2016,8.47,8.47,8.7,8.47,
11/10/2016,8.47,8.47,8.7,8.47,
12/10/2016,8.47,8.47,8.7,8.47,
13/10/2016,8.47,8.47,8.7,8.47,
14/10/2016,8.47,8.47,8.7,8.47,
17/10/2016,8.47,8.47,8.7,8.47,
18/10/2016,8.47,8.47,8.7,8.47,
19/10/2016,8.47,8.47,8.7,8.47,
20/10/2016,8.47,8.47,8.7,8.47,
21/10/2016,8.47,8.47,8.7,8.47,
24/10/2016,8.47,8.47,8.7,8.47,
25/10/2016,8.47,8.47,8.7,8.47,
26/10/2016,8.47,8.47,8.7,8.47,
27/10/2016,8.47,8.47,8.7,8.47,
28/10/2016,8.47,8.47,8.7,8.47,
31/10/2016,8.47,8.47,8.7,8.47,
01/11/2016,8.47,8.47,8.7,8.47,
02/11/2016,8.47,8.47,8.7,8.47,
03/11/2016,8.47,8.47,8.7,8.47,
04/11/2016,8.47,8.47,8.7,8.47,
07/11/2016,8.47,8.47,8.7,8.47,
08/11/2016,8.47,8.47,8.7,8.47,
09/11/2016,8.47,8.47,8.7,8.47,
10/11/2016,8.47,8.47,8.7,8.47,
11/11/2016,8.47,8.47,8.7,8.47,
14/11/2016,8.47,8.47,8.7,8.47,
15/11/2016,8.47,8.47,8.7,8.47,
16/11/2016,8.47,8.47,8.7,8.47,
17/11/2016,8.47,8.47,8.7,8.47,
18/11/2016,8.47,8.47,8.7,8.47,
21/11/2016,8.47,8.47,8.7,8.47,
22/11/2016,8.47,8.47,8.7,8.47,
23/11/2016,8.47,8.47,8.7,8.47,
24/11/2016,8.47,8.47,8.7,8.47,
25/11/2016,8.47,8.47,8.7,8.47,
28/11/2016,8.47,8.47,8.7,8.47,
29/11/2016,8.47,8.5,8.7,8.47,
30/11/2016,8.5,8.5,8.7,8.47,
01/12/2016,8.5,8.5,8.7,8.47,
05/12/2016,8.5,8.5,8.7,8.47,
06/12/2016,8.5,8.5,8.7,8.47,
07/12/2016,8.5,8.5,8.7,8.47,
08/12/2016,8.5,8.5,8.7,8.47,
09/12/2016,8.5,8.5,8.7,8.47,
12/12/2016,8.5,8.5,8.7,8.47,
13/12/2016,8.5,8.5,8.7,8.47,
14/12/2016,8.5,8.5,8.7,8.47,
15/12/2016,8.5,8.51,8.7,8.47,
16/12/2016,8.51,8.51,8.7,8.47,
19/12/2016,8.51,8.51,8.7,8.47,
20/12/2016,8.51,8.51,8.7,8.47,
21/12/2016,8.51,8.51,8.7,8.47,
22/12/2016,8.51,8.51,8.7,8.47,
23/12/2016,8.51,8.51,8.7,8.47,
28/12/2016,8.51,8.51,8.7,8.47,
29/12/2016,8.51,8.51,8.7,8.47,
30/12/2016,8.51,8.51,8.7,8.47,
03/01/2017,8.51,8.51,8.51,8.51,
04/01/2017,8.51,8.51,8.51,8.51,
05/01/2017,8.51,8.51,8.51,8.51,
06/01/2017,8.51,8.51,8.51,8.51,
09/01/2017,8.51,8.51,8.51,8.51,
10/01/2017,8.51,8.51,8.51,8.51,
11/01/2017,8.51,8.51,8.51,8.51,
