Date,High,Low,Open,Close
12/10/2016,4.1,2.95,3.94,3.95
13/10/2016,4.1,2.95,3.94,3.95
14/10/2016,4.1,2.95,3.95,3.95
17/10/2016,4.1,2.95,3.94,3.94
18/10/2016,4.1,2.95,3.94,3.93
19/10/2016,4.1,2.95,3.93,3.91
20/10/2016,4.1,2.95,3.91,3.9
21/10/2016,4.1,2.95,3.9,3.9
24/10/2016,4.1,2.95,3.9,3.9
25/10/2016,4.1,2.95,3.9,3.9
26/10/2016,4.1,2.95,3.9,3.9
27/10/2016,4.1,2.95,3.9,3.89
28/10/2016,4.1,2.95,3.89,3.5
31/10/2016,4.1,2.95,3.5,3.5
01/11/2016,4.1,2.95,3.5,3.5
02/11/2016,4.1,2.95,3.5,3.5
03/11/2016,4.1,2.95,3.5,3.5
04/11/2016,4.1,2.95,3.5,3.5
07/11/2016,4.1,2.95,3.5,3.5
08/11/2016,4.1,2.95,3.5,3.5
09/11/2016,4.1,2.95,3.5,3.5
10/11/2016,4.1,2.95,3.5,3.5
11/11/2016,4.1,2.95,3.5,3.5
14/11/2016,4.1,2.95,3.5,3.5
15/11/2016,4.1,2.95,3.5,3.5
16/11/2016,4.1,2.95,3.5,3.5
17/11/2016,4.1,2.95,3.5,3.5
18/11/2016,4.1,2.95,3.5,3.5
21/11/2016,4.1,2.95,3.5,3.5
22/11/2016,4.1,2.95,3.5,3.5
23/11/2016,4.1,2.95,3.5,3.5
24/11/2016,4.1,2.95,3.5,3.5
25/11/2016,4.1,2.95,3.5,3.5
28/11/2016,4.1,2.95,3.5,3.49
29/11/2016,4.1,2.95,3.49,3.49
30/11/2016,4.1,2.95,3.49,3.5
01/12/2016,4.1,2.95,3.5,3.5
05/12/2016,4.1,2.95,3.5,3.5
06/12/2016,4.1,2.95,3.5,3.5
07/12/2016,4.1,2.95,3.5,3.5
08/12/2016,4.1,2.95,3.5,3.5
09/12/2016,4.1,2.95,3.5,3.5
12/12/2016,4.1,2.95,3.5,3.5
13/12/2016,4.1,2.95,3.5,3.5
14/12/2016,4.1,2.95,3.5,3.5
15/12/2016,4.1,2.95,3.5,3.5
16/12/2016,4.1,2.95,3.5,3.5
19/12/2016,4.1,2.95,3.5,3.51
20/12/2016,4.1,2.95,3.51,3.5
21/12/2016,4.1,2.95,3.5,3.51
22/12/2016,4.1,2.95,3.51,3.52
23/12/2016,4.1,2.95,3.52,3.52
28/12/2016,4.1,2.95,3.52,3.52
29/12/2016,4.1,2.95,3.52,3.52
30/12/2016,4.1,2.95,3.52,3.56
01/02/2017,4.15,3.6,3.98,4.14
02/02/2017,4.15,3.6,4.14,4.14
03/02/2017,4.19,3.6,4.14,4.19
06/02/2017,4.21,3.6,4.19,4.2
07/02/2017,4.22,3.6,4.2,4.22
08/02/2017,4.25,3.6,4.22,4.24
10/04/2013,4.29,2.1,4.02,4.29
11/04/2013,4.29,2.1,4.29,4.29
12/04/2013,4.29,2.1,4.29,4.29
15/04/2013,4.3,2.1,4.29,4.3
16/04/2013,4.3,2.1,4.3,4.3
09/02/2017,4.3,3.6,4.24,4.28
17/04/2013,4.33,2.1,4.3,4.33
10/02/2017,4.33,3.6,4.28,4.33
18/04/2013,4.37,2.1,4.33,4.37
13/02/2017,4.38,3.6,4.28,4.38
14/02/2017,4.38,3.6,4.28,4.38
19/04/2013,4.39,2.1,4.37,4.39
22/04/2013,4.39,2.1,4.39,4.39
15/02/2017,4.39,3.6,4.38,4.39
23/04/2013,4.4,2.1,4.39,4.4
24/04/2013,4.4,2.1,4.4,4.4
25/04/2013,4.4,2.1,4.4,4.38
26/04/2013,4.4,2.1,4.38,4.38
29/04/2013,4.4,2.1,4.38,4.39
30/04/2013,4.4,2.1,4.39,4.38
02/05/2013,4.4,2.1,4.38,4.38
03/05/2013,4.4,2.1,4.38,4.38
06/05/2013,4.4,2.1,4.38,4.38
07/05/2013,4.4,2.1,4.38,4.38
08/05/2013,4.4,2.1,4.38,4.39
09/05/2013,4.4,2.1,4.39,4.39
10/05/2013,4.4,2.1,4.39,4.39
13/05/2013,4.4,2.1,4.39,4.39
16/02/2017,4.4,3.6,4.39,4.4
17/02/2017,4.4,3.6,4.4,4.4
14/05/2013,4.41,2.1,4.39,4.41
15/05/2013,4.5,2.1,4.41,4.5
20/02/2017,4.5,3.6,4.4,4.43
16/05/2013,4.52,2.1,4.5,4.52
17/05/2013,4.56,2.1,4.52,4.56
20/05/2013,4.6,2.1,4.56,4.6
21/02/2017,4.6,3.6,4.43,4.6
02/01/2019,4.6,4.6,4.6,4.6
03/01/2019,4.6,4.6,4.6,4.6
04/01/2019,4.6,4.6,4.6,4.6
08/01/2019,4.6,4.6,4.6,4.6
09/01/2019,4.6,4.6,4.6,4.6
10/01/2019,4.6,4.6,4.6,4.6
11/01/2019,4.6,4.59,4.6,4.59
14/01/2019,4.6,4.46,4.59,4.46
15/01/2019,4.6,4.46,4.46,4.47
16/01/2019,4.6,4.46,4.47,4.47
17/01/2019,4.6,4.46,4.47,4.5
18/01/2019,4.6,4.46,4.5,4.5
21/01/2019,4.6,4.46,4.5,4.5
22/01/2019,4.6,4.46,4.5,4.49
23/01/2019,4.6,4.46,4.49,4.49
24/01/2019,4.6,4.46,4.49,4.49
25/01/2019,4.6,4.41,4.49,4.41
28/01/2019,4.6,4.41,4.41,4.41
29/01/2019,4.6,4.41,4.41,4.41
30/01/2019,4.6,4.39,4.41,4.39
31/01/2019,4.6,4.39,4.39,4.39
01/02/2019,4.6,4.17,4.39,4.17
04/02/2019,4.6,4.17,4.17,4.18
05/02/2019,4.6,4.17,4.18,4.18
06/02/2019,4.6,4.17,4.18,4.18
07/02/2019,4.6,4.17,4.18,4.18
08/02/2019,4.6,4.17,4.18,4.18
11/02/2019,4.6,4.17,4.18,4.18
12/02/2019,4.6,4.17,4.18,4.18
13/02/2019,4.6,4.17,4.18,4.18
14/02/2019,4.6,4.17,4.18,4.18
15/02/2019,4.6,4.17,4.18,4.18
18/02/2019,4.6,4.14,4.18,4.14
19/02/2019,4.6,4.13,4.14,4.13
20/02/2019,4.6,4.13,4.13,4.13
21/02/2019,4.6,4.1,4.13,4.1
22/02/2019,4.6,4.1,4.1,4.1
25/02/2019,4.6,4.1,4.1,4.1
26/02/2019,4.6,4.04,4.1,4.04
27/02/2019,4.6,3.5,4.04,3.5
28/02/2019,4.6,3.5,3.5,3.51
01/03/2019,4.6,3.5,3.51,3.51
04/03/2019,4.6,3.5,3.51,3.76
05/03/2019,4.6,3.5,3.76,3.81
07/03/2019,4.6,3.5,3.81,3.8
08/03/2019,4.6,3.5,3.8,3.8
11/03/2019,4.6,3.5,3.8,3.81
12/03/2019,4.6,3.5,3.81,3.8
13/03/2019,4.6,3.5,3.8,3.9
14/03/2019,4.6,3.5,3.9,4
15/03/2019,4.6,3.5,4,4
18/03/2019,4.6,3.5,4,4
19/03/2019,4.6,3.5,4,4
20/03/2019,4.6,3.5,4,3.99
21/03/2019,4.6,3.5,3.99,4
22/03/2019,4.6,3.5,4,4
25/03/2019,4.6,3.5,4,4
26/03/2019,4.6,3.5,4,4
27/03/2019,4.6,3.5,4,4
28/03/2019,4.6,3.5,4,3.81
29/03/2019,4.6,3.5,3.81,4
01/04/2019,4.6,3.5,4,4
02/04/2019,4.6,3.5,4,4
03/04/2019,4.6,3.5,4,3.93
04/04/2019,4.6,3.5,3.93,3.93
05/04/2019,4.6,3.5,3.93,3.94
08/04/2019,4.6,3.5,3.94,3.94
09/04/2019,4.6,3.5,3.94,3.95
10/04/2019,4.6,3.5,3.95,3.95
11/04/2019,4.6,3.5,3.95,3.95
12/04/2019,4.6,3.5,3.95,3.97
15/04/2019,4.6,3.5,3.97,3.96
16/04/2019,4.6,3.5,3.96,3.96
17/04/2019,4.6,3.5,3.96,3.95
18/04/2019,4.6,3.5,3.95,3.96
23/04/2019,4.6,3.5,3.96,3.96
24/04/2019,4.6,3.5,3.96,4
25/04/2019,4.6,3.5,4,4
26/04/2019,4.6,3.5,4,4
29/04/2019,4.6,3.5,4,4.15
30/04/2019,4.6,3.5,4.15,4.01
02/05/2019,4.6,3.5,4.01,4
03/05/2019,4.6,3.5,4,4
06/05/2019,4.6,3.5,4,4
07/05/2019,4.6,3.5,4,4
08/05/2019,4.6,3.5,4,4
09/05/2019,4.6,3.5,4,4.5
10/05/2019,4.6,3.5,4.5,4.5
13/05/2019,4.6,3.5,4.5,4.5
21/05/2013,4.71,2.1,4.6,4.71
22/05/2013,4.81,2.1,4.71,4.81
02/01/2014,4.85,4.85,4.85,4.85
03/01/2014,4.85,4.85,4.85,4.85
06/01/2014,4.85,4.85,4.85,4.85
07/01/2014,4.85,4.85,4.85,4.85
08/01/2014,4.85,4.85,4.85,4.85
23/05/2013,4.88,2.1,4.81,4.88
09/01/2014,4.9,4.85,4.85,4.9
10/01/2014,4.91,4.85,4.9,4.91
13/01/2014,4.92,4.85,4.91,4.92
14/01/2014,4.92,4.85,4.92,4.92
15/01/2014,4.99,4.85,4.92,4.99
22/02/2017,5,3.6,4.6,4.9
23/02/2017,5,3.6,4.6,4.88
24/02/2017,5,3.6,4.6,4.88
27/02/2017,5,3.6,4.88,4.88
28/02/2017,5,3.6,4.88,4.88
01/03/2017,5,3.6,4.88,4.88
02/03/2017,5,3.6,4.88,4.88
03/03/2017,5,3.6,4.88,4.89
07/03/2017,5,3.6,4.89,4.89
08/03/2017,5,3.6,4.89,4.9
09/03/2017,5,3.6,4.9,4.9
10/03/2017,5,3.6,4.9,4.91
13/03/2017,5,3.6,4.91,4.91
14/03/2017,5,3.6,4.91,4.91
15/03/2017,5,3.6,4.91,4.92
16/03/2017,5,3.6,4.92,4.96
17/03/2017,5,3.6,4.96,5
20/03/2017,5,3.6,5,4.98
24/05/2013,5.01,2.1,4.88,5.01
14/05/2019,5.01,3.5,4.5,5.01
15/05/2019,5.01,3.5,5.01,5.01
16/05/2019,5.01,3.5,5.01,5.01
17/05/2019,5.01,3.5,5.01,5.01
20/05/2019,5.01,3.5,5.01,5.01
21/05/2019,5.01,3.5,5.01,5.01
22/05/2019,5.01,3.5,5.01,5.01
23/05/2019,5.02,3.5,5.01,5.02
24/05/2019,5.02,3.5,5.02,5.02
27/05/2019,5.02,3.5,5.02,5.02
28/05/2019,5.02,3.5,5.02,5.02
29/05/2019,5.04,3.5,5.02,5.04
30/05/2019,5.04,3.5,5.04,5.04
31/05/2019,5.04,3.5,5.04,5.04
16/01/2014,5.05,4.85,4.99,5.05
17/01/2014,5.05,4.85,5.05,5.05
20/01/2014,5.05,4.85,5.05,5.05
21/01/2014,5.05,4.85,5.05,5.05
22/01/2014,5.05,4.85,5.05,5.02
23/01/2014,5.05,4.85,5.02,5.02
24/01/2014,5.05,4.85,5.02,5.02
27/01/2014,5.05,4.85,5.02,5.02
28/01/2014,5.05,4.85,5.02,5.02
29/01/2014,5.05,4.85,5.02,5.02
30/01/2014,5.05,4.85,5.02,5.02
31/01/2014,5.05,4.85,5.02,5.02
03/02/2014,5.05,4.85,5.02,5.02
04/02/2014,5.05,4.85,5.02,5.02
05/02/2014,5.05,4.85,5.02,5
06/02/2014,5.05,4.85,5,5.02
07/02/2014,5.05,4.85,5.02,5
10/02/2014,5.05,4.85,5,4.95
10/02/2014,5.05,4.85,5,4.95
11/02/2014,5.05,4.85,4.95,4.8
12/02/2014,5.05,4.75,4.8,4.75
13/02/2014,5.05,4.65,4.75,4.65
14/02/2014,5.05,4.65,4.65,4.65
17/02/2014,5.05,4.53,4.65,4.53
18/02/2014,5.05,4.5,4.53,4.5
19/02/2014,5.05,4.45,4.5,4.45
20/02/2014,5.05,4.45,4.45,4.45
21/02/2014,5.05,4.45,4.45,4.45
24/02/2014,5.05,4.35,4.45,4.35
25/02/2014,5.05,4.35,4.45,4.21
26/02/2014,5.05,4.1,4.21,4.1
27/02/2014,5.05,4.1,4.1,4.1
28/02/2014,5.05,4.1,4.1,4.1
03/03/2014,5.05,4.1,4.1,4.1
04/03/2014,5.05,4.09,4.1,4.09
05/03/2014,5.05,4.09,4.09,4.1
07/03/2014,5.05,4.09,4.1,4.1
10/03/2014,5.05,4.09,4.1,4.1
11/03/2014,5.05,4.09,4.1,4.1
12/03/2014,5.05,4.09,4.1,4.1
13/03/2014,5.05,4.09,4.1,4.1
14/03/2014,5.05,4.09,4.1,4.1
17/03/2014,5.05,4.09,4.1,4.1
18/03/2014,5.05,4.09,4.1,4.1
19/03/2014,5.05,4.09,4.1,4.1
20/03/2014,5.05,4.09,4.1,4.1
21/03/2014,5.05,4.09,4.1,4.1
24/03/2014,5.05,4.09,4.1,4.1
25/03/2014,5.05,4.09,4.1,4.1
26/03/2014,5.05,4.09,4.1,4.1
27/03/2014,5.05,4.09,4.1,4.1
28/03/2014,5.05,4.09,4.1,4.09
31/03/2014,5.05,4.09,4.09,4.09
01/04/2014,5.05,4.09,4.09,4.09
02/04/2014,5.05,4.09,4.09,4.09
03/04/2014,5.05,4.09,4.09,4.09
04/04/2014,5.05,4.08,4.09,4.08
08/04/2014,5.05,4.06,4.07,4.06
07/04/2014,5.05,4.07,4.08,4.07
09/04/2014,5.05,4.05,4.06,4.05
10/04/2014,5.05,4.05,4.05,4.05
11/04/2014,5.05,4.04,4.05,4.04
14/04/2014,5.05,4.01,4.04,4.01
15/04/2014,5.05,4.01,4.01,4.01
16/04/2014,5.05,4.01,4.01,4.01
17/04/2014,5.05,4,4.01,4
22/04/2014,5.05,4,4,4
23/04/2014,5.05,4,4,4
24/04/2014,5.05,4,4,4.01
25/04/2014,5.05,4,4.01,4.01
28/04/2014,5.05,4,4.01,4.01
29/04/2014,5.05,4,4.01,4.01
30/04/2014,5.05,4,4.01,4.01
02/05/2014,5.05,4,4.01,4.01
05/05/2014,5.05,4,4.01,4.01
06/05/2014,5.05,4,4.01,4.01
07/05/2014,5.05,4,4.01,4
08/05/2014,5.05,4,4,4
09/05/2014,5.05,4,4,4
12/05/2014,5.05,4,4,4.01
14/05/2014,5.05,4,4.02,4.04
13/05/2014,5.05,4,4.01,4.02
15/05/2014,5.05,4,4.04,4.08
16/05/2014,5.05,4,4.08,4.08
19/05/2014,5.05,4,4.08,4.09
20/05/2014,5.05,4,4.09,4.1
21/05/2014,5.05,4,4.1,4.13
22/05/2014,5.05,4,4.13,4.14
23/05/2014,5.05,4,4.14,4.18
27/05/2014,5.05,4,4.18,4.32
28/05/2014,5.05,4,4.32,4.44
29/05/2014,5.05,4,4.44,4.85
30/05/2014,5.05,4,4.85,5.02
02/01/2018,5.05,5.05,5.05,5.05
03/06/2019,5.05,3.5,5.04,5.05
04/06/2019,5.05,3.5,5.05,5.05
06/06/2019,5.05,3.5,5.05,5.05
07/06/2019,5.05,3.5,5.05,5.05
10/06/2019,5.05,3.5,5.05,4.53
11/06/2019,5.05,3.5,4.53,4.53
12/06/2019,5.05,3.5,4.53,4.57
13/06/2019,5.05,3.5,4.57,4.59
14/06/2019,5.05,3.5,4.59,4.59
17/06/2019,5.05,3.5,4.59,4.59
18/06/2019,5.05,3.5,4.59,4.59
19/06/2019,5.05,3.5,4.59,4.59
20/06/2019,5.05,3.5,4.59,4.5
21/06/2019,5.05,3.5,4.5,5
24/06/2019,5.05,3.5,5,5
25/06/2019,5.05,3.5,5,5
26/06/2019,5.05,3.5,5,4.93
27/06/2019,5.05,3.5,4.93,4.93
28/06/2019,5.05,3.5,4.93,4.93
01/07/2019,5.05,3.5,4.93,4.93
02/07/2019,5.05,3.5,4.93,4.93
03/07/2019,5.05,3.5,4.93,4.93
04/07/2019,5.05,3.5,4.93,4.94
05/07/2019,5.05,3.5,4.94,4.94
08/07/2019,5.05,3.5,4.94,4.94
09/07/2019,5.05,3.5,4.94,4.94
10/07/2019,5.05,3.5,4.94,4.95
11/07/2019,5.05,3.5,4.95,4.95
12/07/2019,5.05,3.5,4.95,4.95
15/07/2019,5.05,3.5,4.95,4.95
16/07/2019,5.05,3.5,4.95,4.95
17/07/2019,5.05,3.5,4.95,4.95
18/07/2019,5.05,3.5,4.95,4.95
19/07/2019,5.05,3.5,4.95,4.95
22/07/2019,5.05,3.5,4.95,4.95
23/07/2019,5.05,3.5,4.95,4.95
24/07/2019,5.05,3.5,4.95,4.95
25/07/2019,5.05,3.5,4.95,4.95
26/07/2019,5.05,3.5,4.95,4.95
29/07/2019,5.05,3.5,4.95,4.95
30/07/2019,5.05,3.5,4.95,4.95
31/07/2019,5.05,3.5,4.95,4.95
01/08/2019,5.05,3.5,4.95,4.99
02/08/2019,5.05,3.5,4.99,5.03
06/08/2019,5.05,3.5,5.03,5.03
07/08/2019,5.05,3.5,5.03,5.03
08/08/2019,5.05,3.5,5.03,5.03
09/08/2019,5.05,3.5,5.03,5.03
13/08/2019,5.05,3.5,5.03,4.95
14/08/2019,5.05,3.5,4.95,5
15/08/2019,5.05,3.5,5,4.95
16/08/2019,5.05,3.5,4.95,4.95
19/08/2019,5.05,3.5,4.95,4.95
20/08/2019,5.05,3.5,4.95,4.97
21/08/2019,5.05,3.5,4.97,4.95
22/08/2019,5.05,3.5,4.95,4.95
23/08/2019,5.05,3.5,4.95,4.52
26/08/2019,5.05,3.5,4.52,4.95
26/08/2019,5.05,3.5,4.52,4.95
27/08/2019,5.05,3.5,4.95,4.95
28/08/2019,5.05,3.5,4.95,4.93
29/08/2019,5.05,3.5,4.93,4.93
30/08/2019,5.05,3.5,4.93,4.9
02/09/2019,5.05,3.5,4.9,4.9
03/09/2019,5.05,3.5,4.9,4.9
04/09/2019,5.05,3.5,4.9,4.9
05/09/2019,5.05,3.5,4.9,4.9
06/09/2019,5.05,3.5,4.9,4.9
09/09/2019,5.05,3.5,4.9,4.9
10/09/2019,5.05,3.5,4.9,4.9
11/09/2019,5.05,3.5,4.9,4.9
12/09/2019,5.05,3.5,4.9,4.9
13/09/2019,5.05,3.5,4.9,4.9
16/09/2019,5.05,3.5,4.9,4.9
17/09/2019,5.05,3.5,4.9,4.9
18/09/2019,5.05,3.5,4.9,4.9
19/09/2019,5.05,3.5,4.9,4.9
21/03/2017,5.06,3.6,4.98,5.04
22/03/2017,5.06,3.6,5.04,5.05
03/01/2018,5.06,5.05,5.05,5.06
02/06/2014,5.1,4,5.02,5.1
03/06/2014,5.1,4,5.1,5.17
23/03/2017,5.1,3.6,5.05,5.09
20/09/2019,5.1,3.5,4.9,5.1
24/09/2019,5.1,3.5,5.1,5.1
25/09/2019,5.1,3.5,5.1,5.1
26/09/2019,5.1,3.5,5.1,5.03
27/09/2019,5.1,3.5,5.03,4.92
30/09/2019,5.1,3.5,4.92,4.92
01/10/2019,5.1,3.5,4.92,4.91
02/10/2019,5.1,3.5,4.91,4.91
03/10/2019,5.1,3.5,4.91,4.91
04/10/2019,5.1,3.5,4.91,4.91
07/10/2019,5.1,3.5,4.91,4.91
08/10/2019,5.1,3.5,4.91,4.9
09/10/2019,5.1,3.5,4.9,4.9
10/10/2019,5.1,3.5,4.9,4.9
11/10/2019,5.1,3.5,4.9,4.9
14/10/2019,5.1,3.5,4.9,4.9
15/10/2019,5.1,3.5,4.9,4.9
16/10/2019,5.1,3.5,4.9,4.9
17/10/2019,5.1,3.5,4.9,4.9
18/10/2019,5.1,3.5,4.9,4.88
21/10/2019,5.1,3.5,4.88,4.88
22/10/2019,5.1,3.5,4.88,4.88
23/10/2019,5.1,3.5,4.88,4.88
24/10/2019,5.1,3.5,4.88,4.88
25/10/2019,5.1,3.5,4.88,4.88
28/10/2019,5.1,3.5,4.88,4.88
29/10/2019,5.1,3.5,4.88,4.88
30/10/2019,5.1,3.5,4.88,4.86
31/10/2019,5.1,3.5,4.86,4.86
01/11/2019,5.1,3.5,4.86,4.86
04/11/2019,5.1,3.5,4.86,4.86
05/11/2019,5.1,3.5,4.86,4.86
06/11/2019,5.1,3.5,4.86,4.86
07/11/2019,5.1,3.5,4.86,4.86
08/11/2019,5.1,3.5,4.86,4.86
11/11/2019,5.1,3.5,4.86,4.86
12/11/2019,5.1,3.5,4.86,4.85
13/11/2019,5.1,3.5,4.85,4.85
14/11/2019,5.1,3.5,4.85,4.84
15/11/2019,5.1,3.5,4.84,4.85
18/11/2019,5.1,3.5,4.85,4.85
19/11/2019,5.1,3.5,4.85,4.85
20/11/2019,5.1,3.5,4.85,4.85
21/11/2019,5.1,3.5,4.85,4.85
22/11/2019,5.1,3.5,4.85,4.85
25/11/2019,5.1,3.5,4.85,4.85
26/11/2019,5.1,3.5,4.85,4.85
27/11/2019,5.1,3.5,4.85,4.85
28/11/2019,5.1,3.5,4.85,4.85
29/11/2019,5.1,3.5,4.85,4.85
02/12/2019,5.1,3.5,4.85,4.9
03/12/2019,5.1,3.5,4.9,4.9
04/12/2019,5.1,3.5,4.9,4.9
05/12/2019,5.1,3.5,4.9,4.9
09/12/2019,5.1,3.5,4.9,4.9
10/12/2019,5.1,3.5,4.9,4.9
11/12/2019,5.1,3.5,4.9,4.9
12/12/2019,5.1,3.5,4.9,4.9
13/12/2019,5.1,3.5,4.9,4.9
16/12/2019,5.1,3.5,4.9,4.9
17/12/2019,5.1,3.5,4.9,4.9
18/12/2019,5.1,3.5,4.9,5
19/12/2019,5.1,3.5,5,5
20/12/2019,5.1,3.5,5,5
23/12/2019,5.1,3.5,5,5
24/12/2019,5.1,3.5,5,5
27/12/2019,5.1,3.5,5,5
30/12/2019,5.1,3.5,5,5
31/12/2019,5.1,3.5,5,5.1
28/05/2013,5.12,2.1,5.01,5.12
29/05/2013,5.12,2.1,5.12,5.1
30/05/2013,5.12,2.1,5.1,5.1
31/05/2013,5.12,2.1,5.1,5.1
03/06/2013,5.12,2.1,5.1,5.1
04/06/2013,5.12,2.1,5.1,5.1
05/06/2013,5.12,2.1,5.1,5.1
06/06/2013,5.12,2.1,5.1,5.1
24/03/2017,5.14,3.6,5.09,5.13
04/01/2018,5.15,5.05,5.06,5.11
07/06/2013,5.29,2.1,5.1,5.29
10/06/2013,5.29,2.1,5.29,5.29
27/03/2017,5.3,3.6,5.13,5.18
28/03/2017,5.3,3.6,5.18,5.18
29/03/2017,5.3,3.6,5.18,5.22
30/03/2017,5.3,3.6,5.22,5.2
31/03/2017,5.3,3.6,5.2,5.2
03/04/2017,5.3,3.6,5.2,5.2
04/04/2017,5.3,3.6,5.2,5.2
05/04/2017,5.3,3.6,5.2,5.2
06/04/2017,5.3,3.6,5.2,5.22
07/04/2017,5.3,3.6,5.22,5.2
10/04/2017,5.3,3.6,5.2,5.2
11/04/2017,5.3,3.6,5.2,5.2
12/04/2017,5.3,3.6,5.2,5.2
13/04/2017,5.3,3.6,5.2,5.2
18/04/2017,5.3,3.6,5.2,5.2
19/04/2017,5.3,3.6,5.2,5.2
20/04/2017,5.3,3.6,5.2,5.2
21/04/2017,5.3,3.6,5.2,5.2
24/04/2017,5.3,3.6,5.2,5.2
25/04/2017,5.3,3.6,5.2,5.22
26/04/2017,5.3,3.6,5.22,5.2
27/04/2017,5.3,3.6,5.2,5.2
28/04/2017,5.3,3.6,5.2,5.2
02/05/2017,5.3,3.6,5.2,5.2
03/05/2017,5.3,3.6,5.2,5.2
04/05/2017,5.3,3.6,5.2,5.2
05/05/2017,5.3,3.6,5.2,5.2
08/05/2017,5.3,3.6,5.2,5.2
09/05/2017,5.3,3.6,5.2,5.2
10/05/2017,5.3,3.6,5.2,5.2
11/05/2017,5.3,3.6,5.2,5.2
12/05/2017,5.3,3.6,5.2,5.2
15/05/2017,5.3,3.6,5.2,5.2
16/05/2017,5.3,3.6,5.2,5.21
17/05/2017,5.3,3.6,5.2,5.21
18/05/2017,5.3,3.6,5.21,5.21
19/05/2017,5.3,3.6,5.21,5.21
22/05/2017,5.3,3.6,5.21,5.21
23/05/2017,5.3,3.6,5.21,5.21
24/05/2017,5.3,3.6,5.21,5.22
26/05/2017,5.3,3.6,5.21,5.24
29/05/2017,5.3,3.6,5.21,5.24
30/05/2017,5.3,3.6,5.21,5.23
31/05/2017,5.3,3.6,5.21,5.23
01/06/2017,5.3,3.6,5.21,5.23
02/06/2017,5.3,3.6,5.21,5.23
05/06/2017,5.3,3.6,5.21,5.23
06/06/2017,5.3,3.6,5.23,5.23
07/06/2017,5.3,3.6,5.23,5.22
08/06/2017,5.3,3.6,5.23,5.22
09/06/2017,5.3,3.6,5.22,5.2
12/06/2017,5.3,3.6,5.2,5.2
13/06/2017,5.3,3.6,5.2,5.2
14/06/2017,5.3,3.6,5.2,5.2
15/06/2017,5.3,3.6,5.2,5.2
16/06/2017,5.3,3.6,5.2,5.2
19/06/2017,5.3,3.6,5.2,5.2
20/06/2017,5.3,3.6,5.2,5.2
21/06/2017,5.3,3.6,5.2,5.2
22/06/2017,5.3,3.6,5.2,5.2
23/06/2017,5.3,3.6,5.2,5.2
27/06/2017,5.3,3.6,5.2,5.2
28/06/2017,5.3,3.6,5.2,5.2
29/06/2017,5.3,3.6,5.2,5.2
30/06/2017,5.3,3.6,5.2,5.2
04/07/2017,5.3,3.6,5.2,5.2
05/07/2017,5.3,3.6,5.2,5.2
06/07/2017,5.3,3.6,5.2,5.2
07/07/2017,5.3,3.6,5.2,5.2
10/07/2017,5.3,3.6,5.2,5.2
11/07/2017,5.3,3.6,5.2,5.2
12/07/2017,5.3,3.6,5.2,5.2
13/07/2017,5.3,3.6,5.2,5.2
14/07/2017,5.3,3.6,5.2,5.2
17/07/2017,5.3,3.6,5.2,5.19
18/07/2017,5.3,3.6,5.19,5.2
19/07/2017,5.3,3.6,5.2,5.2
20/07/2017,5.3,3.6,5.2,5.2
21/07/2017,5.3,3.6,5.2,5.2
24/07/2017,5.3,3.6,5.2,5.15
25/07/2017,5.3,3.6,5.15,5.2
26/07/2017,5.3,3.6,5.2,5.2
27/07/2017,5.3,3.6,5.2,5.15
28/07/2017,5.3,3.6,5.15,5.15
31/07/2017,5.3,3.6,5.15,5.15
01/08/2017,5.3,3.6,5.15,5.15
02/08/2017,5.3,3.6,5.15,5.15
03/08/2017,5.3,3.6,5.15,5.15
04/08/2017,5.3,3.6,5.15,5.15
07/08/2017,5.3,3.6,5.15,5.15
08/08/2017,5.3,3.6,5.15,5.14
09/08/2017,5.3,3.6,5.14,5.15
10/08/2017,5.3,3.6,5.15,5.14
11/08/2017,5.3,3.6,5.14,5.14
14/08/2017,5.3,3.6,5.14,5.14
15/08/2017,5.3,3.6,5.14,5.14
16/08/2017,5.3,3.6,5.14,5.14
17/08/2017,5.3,3.6,5.14,5.14
18/08/2017,5.3,3.6,5.14,5.14
21/08/2017,5.3,3.6,5.14,5.13
22/08/2017,5.3,3.6,5.13,5.13
23/08/2017,5.3,3.6,5.13,5.11
24/08/2017,5.3,3.6,5.11,5.11
25/08/2017,5.3,3.6,5.11,5.1
28/08/2017,5.3,3.6,5.1,5.1
29/08/2017,5.3,3.6,5.1,5.1
30/08/2017,5.3,3.6,5.1,5.1
31/08/2017,5.3,3.6,5.1,5.1
04/09/2017,5.3,3.6,5.1,5.1
05/09/2017,5.3,3.6,5.1,5.07
06/09/2017,5.3,3.6,5.07,5.07
07/09/2017,5.3,3.6,5.07,5
08/09/2017,5.3,3.6,5,4.5
11/09/2017,5.3,3.6,4.5,4.5
12/09/2017,5.3,3.6,4.5,4.48
13/09/2017,5.3,3.6,4.48,4.44
14/09/2017,5.3,3.6,4.44,4.44
15/09/2017,5.3,3.6,4.44,4.44
18/09/2017,5.3,3.6,4.44,4.4
19/09/2017,5.3,3.6,4.4,4.4
20/09/2017,5.3,3.6,4.4,4.3
22/09/2017,5.3,3.6,4.3,4.13
25/09/2017,5.3,3.6,4.13,4.13
26/09/2017,5.3,3.6,4.13,4.13
27/09/2017,5.3,3.6,4.13,4.13
28/09/2017,5.3,3.6,4.13,4.13
29/09/2017,5.3,3.6,4.13,4
02/10/2017,5.3,3.6,4,4
